,input_size,insertion_time,checking_time,fpr,cpr,uniform,independent
65,660000,5.402818202972412,5.100223779678345,0.9999629886267382,1.050223000848402,True,True
66,670000,5.478966951370239,5.183105707168579,0.9999696975539283,1.0345480306864856,True,True
67,680000,5.562914848327637,5.263561248779297,0.9999751903907753,1.019334089058743,True,True
68,690000,5.660311460494995,5.346755266189575,0.9999796875665645,1.0045611312462974,True,True
69,700000,5.7474987506866455,5.412990093231201,0.9999833695569909,0.990210257942779,True,True
70,710000,5.829834461212158,5.498015403747559,0.9999863841253736,0.9762636345914723,True,True
71,720000,5.917783737182617,5.580426931381226,0.9999888522516437,0.9627044174443684,True,True
72,730000,5.995569229125977,5.658964157104492,0.9999908729868331,0.9495166856985552,True,True
73,740000,6.063233852386475,5.7249462604522705,0.999992527427764,0.9366853791350612,True,True
74,750000,6.188655138015747,5.807279348373413,0.99999388197137,0.9241962407465937,True,True
75,760000,6.226169586181641,5.882992267608643,0.9999949909791738,0.9120357638946649,True,True
76,770000,6.330263614654541,5.966614723205566,0.9999958989588374,0.9001911435843445,True,True
77,780000,6.3883466720581055,6.046026706695557,0.9999966423502944,0.8886502314871093,True,True
78,790000,6.525017976760864,6.14905858039856,0.9999972509881343,0.8774014943796776,True,True
79,800000,6.577017545700073,6.185129404067993,0.9999977492989115,0.8664339756999316,True,True
80,810000,6.65589451789856,6.27760124206543,0.9999981572814454,0.8557372599505497,True,True
81,820000,6.712274074554443,6.346126556396484,0.9999984913094118,0.8453014397072504,True,True
82,830000,6.79342246055603,6.424453496932983,0.9999987647884567,0.8351170850119822,True,True
83,840000,6.883939743041992,6.519969701766968,0.999998988694216,0.8251752149523158,True,True
84,850000,6.976314067840576,6.582536220550537,0.9999991720127827,0.8154672712469945,True,True
85,860000,7.042724609375,6.650303363800049,0.9999993221013523,0.805985093674355,True,True
86,870000,7.163374423980713,6.729400873184204,0.9999994449834981,0.7967208971953395,True,True
87,880000,7.245290040969849,6.8239827156066895,0.9999995455908989,0.7876672506363015,True,True
88,890000,7.293876886367798,6.889063119888306,0.9999996279612793,0.7788170568089273,True,True
89,900000,7.366844892501831,6.97251558303833,0.9999996954004496,0.7701635339554948,True,True
90,910000,7.467184066772461,7.055072784423828,0.9999997506149747,0.7617001984175223,True,True
91,920000,7.5360188484191895,7.135114908218384,0.9999997958208062,0.7534208484347231,True,True
92,930000,7.612957954406738,7.206743955612183,0.9999998328322115,0.7453195489891885,True,True
93,940000,7.773759126663208,7.3261425495147705,0.9999998631345877,0.7373906176169631,True,True
94,950000,7.783047914505005,7.365628719329834,0.999999887944077,0.7296286111157319,True,True
95,960000,7.947492837905884,7.4745192527771,0.9999999082563691,0.7220283130832763,True,True
96,970000,7.968534231185913,7.511301517486572,0.9999999248866671,0.7145847222267477,True,True
97,980000,8.062057971954346,7.597471237182617,0.9999999385024037,0.7072930413876993,True,True
98,990000,8.099242925643921,7.664550304412842,0.9999999496500259,0.700148667232268,True,True
99,1000000,8.201571941375732,7.746866464614868,0.9999999587769292,0.6931471805599453,True,True
