,input_size,insertion_time,checking_time,fpr,cpr,uniform,independent
26,270000,0.6267764568328857,0.5960490703582764,0.22304210286537726,2.5672117798516494,True,True
27,280000,0.6508333683013916,0.6191942691802979,0.24273747495623035,2.4755256448569476,True,True
28,290000,0.6731445789337158,0.6413228511810303,0.2627402336283219,2.3901626915860184,True,True
29,300000,0.6955175399780273,0.6598806381225586,0.2829705940672512,2.3104906018664844,True,True
30,310000,0.7194993495941162,0.6825494766235352,0.3033525461373306,2.2359586469675654,True,True
31,320000,0.744856595993042,0.7068769931793213,0.32381430305815206,2.166084939249829,True,True
32,330000,0.7733750343322754,0.7279071807861328,0.3442886232485461,2.100446001696804,True,True
33,340000,0.790823221206665,0.7480008602142334,0.3647130210546445,2.038668178117486,True,True
34,350000,0.8221077919006348,0.7799365520477295,0.3850298814818023,1.980420515885558,True,True
35,360000,0.8381385803222656,0.7960677146911621,0.4051864931766629,1.9254088348887368,True,True
36,370000,0.8596358299255371,0.8155279159545898,0.425135012854081,1.8733707582701224,True,True
37,380000,0.8815219402313232,0.8358254432678223,0.4448323732110832,1.8240715277893298,True,True
38,390000,0.9043083190917969,0.8618237972259521,0.46424014517576156,1.7773004629742186,True,True
39,400000,0.9279954433441162,0.8791465759277344,0.4833243641473648,1.7328679513998633,True,True
40,410000,0.9578979015350342,0.9025633335113525,0.5020553287272245,1.6906028794145007,True,True
41,420000,0.9739704132080078,0.9236078262329102,0.520407379341123,1.6503504299046317,True,True
42,430000,1.001516342163086,0.946265459060669,0.5383586631271836,1.61197018734871,True,True
43,440000,1.0208239555358887,0.9678564071655273,0.5558908905182232,1.575334501272603,True,True
44,450000,1.0469200611114502,0.9965245723724365,0.5729890880879689,1.5403270679109895,True,True
45,460000,1.0671770572662354,1.0183398723602295,0.5896413514574187,1.5068416968694462,True,True
46,470000,1.092757225036621,1.0383589267730713,0.6058386013690962,1.4747812352339262,True,True
47,480000,1.114128589630127,1.0557384490966797,0.6215743454294721,1.4440566261665526,True,True
48,490000,1.1387882232666016,1.078606367111206,0.6368444474886041,1.4145860827753987,True,True
49,500000,1.1590750217437744,1.105036735534668,0.6516469061655226,1.3862943611198906,True,True
50,510000,1.1966133117675781,1.1241512298583984,0.6659816436321798,1.3591121187449908,True,True
51,520000,1.2085678577423096,1.1488442420959473,0.6798503054317755,1.332975347230664,True,True
52,530000,1.2329695224761963,1.1726422309875488,0.6932560718230172,1.3078248689810288,True,True
53,540000,1.2579915523529053,1.189671277999878,0.7062034809045588,1.2836058899258247,True,True
54,550000,1.2800943851470947,1.2171900272369385,0.7186982635780274,1.2602676010180824,True,True
55,560000,1.301736831665039,1.233841896057129,0.7307471902485604,1.2377628224284738,True,True
56,570000,1.3255372047424316,1.2635507583618164,0.7423579290339347,1.2160476851928865,True,True
57,580000,1.3455827236175537,1.274322271347046,0.7535389151528642,1.1950813457930092,True,True
58,590000,1.3779942989349365,1.298501968383789,0.7642992310859796,1.1748257297626192,True,True
59,600000,1.3929495811462402,1.326913595199585,0.7746484970459232,1.1552453009332422,True,True
60,610000,1.4158713817596436,1.3436424732208252,0.7845967712527574,1.1363068533769596,True,True
61,620000,1.4409303665161133,1.3677399158477783,0.794154459484788,1.1179793234837827,True,True
62,630000,1.469071626663208,1.3913488388061523,0.8033322333605162,1.100233619936421,True,True
63,640000,1.4865601062774658,1.4162981510162354,0.8121409568026854,1.0830424696249146,True,True
64,650000,1.5094637870788574,1.431483507156372,0.8205916201384096,1.0663802777845313,True,True
65,660000,1.534653902053833,1.4662017822265625,0.8286952812986714,1.050223000848402,True,True
66,670000,1.5564701557159424,1.478917121887207,0.8364630135946146,1.0345480306864856,True,True
67,680000,1.5798273086547852,1.506086826324463,0.843905859565999,1.019334089058743,True,True
68,690000,1.6039414405822754,1.530747652053833,0.8510347904178562,1.0045611312462974,True,True
69,700000,1.630810022354126,1.5532042980194092,0.8578606705840592,0.990210257942779,True,True
70,710000,1.6489877700805664,1.57175874710083,0.8643942269804752,0.9762636345914723,True,True
71,720000,1.6737899780273438,1.5880725383758545,0.870646022535059,0.9627044174443684,True,True
72,730000,1.699197769165039,1.6162879467010498,0.8766264336072146,0.9495166856985552,True,True
73,740000,1.7177233695983887,1.631174087524414,0.8823456309336406,0.9366853791350612,True,True
74,750000,1.7622342109680176,1.6675844192504883,0.8878135637623618,0.9241962407465937,True,True
75,760000,1.7759413719177246,1.6874079704284668,0.8930399468605417,0.9120357638946649,True,True
76,770000,1.7889046669006348,1.7069194316864014,0.8980342501047678,0.9001911435843445,True,True
77,780000,1.8215644359588623,1.7328410148620605,0.9028056903846657,0.8886502314871093,True,True
78,790000,1.8355941772460938,1.750614881515503,0.9073632255718798,0.8774014943796776,True,True
79,800000,1.8630294799804688,1.7673401832580566,0.9117155503265407,0.8664339756999316,True,True
80,810000,1.8848326206207275,1.7966535091400146,0.9158710935323213,0.8557372599505497,True,True
81,820000,1.9328105449676514,1.8166437149047852,0.9198380171690491,0.8453014397072504,True,True
82,830000,1.927330732345581,1.8375988006591797,0.9236242164485936,0.8351170850119822,True,True
83,840000,1.9577984809875488,1.8560009002685547,0.9272373210553699,0.8251752149523158,True,True
84,850000,1.9802184104919434,1.8890037536621094,0.9306846973473794,0.8154672712469945,True,True
85,860000,2.0078518390655518,1.8985803127288818,0.9339734513872234,0.805985093674355,True,True
86,870000,2.036628246307373,1.930516004562378,0.9371104326850545,0.7967208971953395,True,True
87,880000,2.0476369857788086,1.9426045417785645,0.9401022385469895,0.7876672506363015,True,True
88,890000,2.0715596675872803,1.9797134399414062,0.9429552189331756,0.7788170568089273,True,True
89,900000,2.1009469032287598,1.994675636291504,0.9456754817395006,0.7701635339554948,True,True
90,910000,2.1171562671661377,2.016951084136963,0.9482688984259269,0.7617001984175223,True,True
91,920000,2.142939567565918,2.0452327728271484,0.950741109922678,0.7534208484347231,True,True
92,930000,2.1705682277679443,2.064026117324829,0.9530975327530133,0.7453195489891885,True,True
93,940000,2.1904995441436768,2.083083152770996,0.955343365318209,0.7373906176169631,True,True
94,950000,2.2100863456726074,2.103473663330078,0.9574835942966067,0.7296286111157319,True,True
95,960000,2.2367961406707764,2.1228420734405518,0.9595230011142731,0.7220283130832763,True,True
96,970000,2.2596333026885986,2.1555652618408203,0.961466168449968,0.7145847222267477,True,True
97,980000,2.2856130599975586,2.1666905879974365,0.9633174867417861,0.7072930413876993,True,True
98,990000,2.3271901607513428,2.222644090652466,0.9650811606670534,0.700148667232268,True,True
99,1000000,2.3257362842559814,2.2170913219451904,0.9667612155708726,0.6931471805599453,True,True
